,Year,Competition,Round,Rank,Name,Result
885,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,13,Dmitrii Fakirianov,37
886,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,14,Domen Skofic,36+
887,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,15,Akito Matsushima,36
888,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,16,Stefano Ghisolfi,35+
889,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,17,Marco Antonio Jubes Angarita,35+
890,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,18,Sebastian Halenke,34+
891,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,19,Anton Mardashov,34+
892,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,20,Jihwan Park,31+
893,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,21,Alban Levier,31+
894,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,22,Marcello Bombardi,31+
895,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,23,Charli Blein,31+
896,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,24,Kevin Arc,31+
897,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,25,Stephane Hanssens,31
898,2014,IFSC Climbing Worldcup (L) - Briançon (FRA),S,26,Fedir Samoilov,25
899,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,1,Jakob Schubert,Top
900,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,2,Ramón Julian  Puigblanque,Top
901,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,3,Romain Desgranges,59+
902,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,4,Domen Skofic,59+
903,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,5,Adam Ondra,54+
904,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,6,Sean Mccoll,53+
905,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,7,Gautier Supper,53+
906,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,8,Stefano Ghisolfi,49
907,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,9,Sebastian Halenke,48+
908,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,10,Magnus Midtboe,47+
909,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,11,Urban Primozic,46+
910,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,12,Thomas Ballet,44+
911,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,13,Mario Lechner,42
912,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,14,Marcello Bombardi,41+
913,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,15,Manuel Romain,41+
914,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,16,Francesco Vettorata,41+
915,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,17,Keiichiro Korenaga,40+
916,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,18,Mikhail Chernikov,40+
917,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,19,Loïc Timmermans,39+
918,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,20,Hanwool Kim,38+
919,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,21,Max Rudigier,31+
920,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,22,Elan Jonasmcrae,30+
921,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,23,Georg Parma,29+
922,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,24,Alfons Dornauer,29
923,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,25,Lukas Köb,28
924,2014,IFSC Climbing Worldcup (L) - Imst (AUT),S,26,Christoph Hanke,27+
925,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,1,Ramón Julian  Puigblanque,48+
926,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,2,Romain Desgranges,48+
927,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,3,Gautier Supper,47+
928,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,4,Sean Mccoll,46+
929,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,5,Stefano Ghisolfi,46+
930,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,6,Jakob Schubert,45+
931,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,7,Domen Skofic,45+
932,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,8,Akito Matsushima,39+
933,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,9,Adam Ondra,38+
934,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,10,Magnus Midtboe,38+
935,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,11,Hyunbin Min,37
936,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,12,Naoki Shimatani,37
937,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,13,Hanwool Kim,35
938,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,14,Elan Jonasmcrae,33
939,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,15,Javier Cano Blazquez,31+
940,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,16,Jihwan Park,31
941,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,17,Mario Lechner,30+
942,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,18,Yuki Hada,30+
943,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,19,Rei Sugimoto,30+
944,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,20,Jabee Kim,29
945,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,21,Hiroto Shimizu,28+
946,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,22,Or Wechsler,28+
947,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,23,Jongwon Chon,27
948,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,24,Loïc Timmermans,26+
949,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,25,Yuzuru Iida,18+
950,2014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,26,Seungwoon Cho,18+
951,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,1,Sean Mccoll,Top
952,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,2,Romain Desgranges,40
953,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,3,Domen Skofic,36
954,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,4,Ramón Julian  Puigblanque,34
955,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,5,Akito Matsushima,33+
956,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,6,Stefano Ghisolfi,33+
957,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,7,Gautier Supper,33+
958,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,8,Mario Lechner,25
959,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,9,Zida Ma,25
960,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,10,Elan Jonasmcrae,24+
961,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,11,Changfeng Qu,24+
962,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,12,Magnus Midtboe,24
963,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,13,Javier Cano Blazquez,24
964,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,14,Qinghua Wang,23+
965,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,15,Shinichiro Nomura,23
966,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,16,Or Wechsler,22
967,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,17,Jakob Schubert,18
968,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,18,Loïc Timmermans,18
969,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,19,Adam Ondra,17+
970,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,20,Martin Jech,17+
971,2014,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,21,Shane Messer,17+
972,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,1,Sachi Amma,32
973,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,2,Adam Ondra,31+
974,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,3,Gautier Supper,31+
975,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,4,Domen Skofic,30+
976,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,5,Sean Mccoll,30+
977,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,6,Romain Desgranges,30
978,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,7,Magnus Midtboe,30
979,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,8,Jakob Schubert,29+
980,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,9,Keiichiro Korenaga,28+
981,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,10,Minoru Nakano,28+
982,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,11,Tatsumi Nitta,28+
983,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,12,Yuki Hada,28
984,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,13,Naoki Shimatani,27+
985,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,14,Mario Lechner,27
986,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,15,Rei Sugimoto,27
987,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,16,Masahiro Higuchi,24+
988,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,17,Kokoro Fujii,23+
989,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,18,Stefano Ghisolfi,21
990,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,19,Elan Jonasmcrae,21
991,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,20,Akito Matsushima,18+
992,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,21,Or Wechsler,15+
993,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,22,Yuzuru Iida,15
994,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,23,Loïc Timmermans,14+
995,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,24,Naoto Hakamada,14+
996,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,25,Ramón Julian  Puigblanque,14
997,2014,IFSC Climbing Worldcup (L) - Inzai (JPN),S,26,Hiroto Shimizu,13+
998,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,1,Adam Ondra,44+
999,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,2,Sachi Amma,43+
1000,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,3,Sean Mccoll,42+
1001,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,4,Romain Desgranges,42
1002,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,5,Ramón Julian  Puigblanque,41
1003,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,6,Jakob Schubert,41
1004,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,7,Stefano Ghisolfi,40+
1005,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,8,Domen Skofic,40+
1006,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,9,Urban Primozic,40+
1007,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,10,Francesco Vettorata,40
1008,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,11,Akito Matsushima,40
1009,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,12,Gautier Supper,33+
1010,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,13,Sebastian Halenke,33+
1011,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,14,Masahiro Higuchi,33+
1012,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,15,Loïc Timmermans,33+
1013,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,16,Christoph Hanke,28
1014,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,17,Elan Jonasmcrae,27+
1015,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,18,Martin Bergant,27
1016,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,19,Jure Raztresen,27
1017,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,20,Tim Reuser,27
1018,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,21,Lukas Köb,27
1019,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,22,Marcello Bombardi,27
1020,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,23,Or Wechsler,26+
1021,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,24,Thomas Joannes,25+
1022,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,25,Bernhard Röck,24+
1023,2014,IFSC Climbing Worldcup (L) - Kranj (SLO),S,26,Javier Cano Blazquez,21
1024,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,1,Sachi Amma,39+
1025,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,2,Manuel Romain,36+
1026,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,3,Cédric Lachat,35+
1027,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,4,Gautier Supper,35+
1028,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,5,Ramón Julian  Puigblanque,33+
1029,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,6,Domen Skofic,32+
1030,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,7,Stefano Ghisolfi,32+
1031,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,8,Thomas Tauporn,31+
1032,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,9,Sebastian Halenke,30+
1033,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,10,Thomas Ballet,29+
1034,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,11,Magnus Midtboe,27+
1035,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,12,Francesco Vettorata,27
1036,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,13,Hyunbin Min,27
1037,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,14,Reinaldo Camacho,27
1038,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,15,Loïc Timmermans,27
1039,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,16,Romain Desgranges,26+
1040,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,17,Marco Antonio Jubes Angarita,26+
1041,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,18,Dmitrii Sharafutdinov,26+
1042,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,19,Mario Lechner,26+
1043,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,20,Mikhail Chernikov,26+
1044,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,21,Jabee Kim,26+
1045,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,22,Hannes Puman,26+
1046,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,23,Jakob Schubert,26
1047,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,24,Sergej Epih,26
1048,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,25,Victor Esteller Ocaña,22+
1049,2013,IFSC Climbing Worldcup (L) - Briançon (FRA),S,26,Evgenii Zazulin,20+
1050,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,1,Ramón Julian  Puigblanque,56+
1051,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,2,Sachi Amma,49+
1052,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,3,Hyunbin Min,49+
1053,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,4,Romain Desgranges,48+
1054,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,5,Jakob Schubert,46+
1055,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,6,Thomas Ballet,45+
1056,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,7,Magnus Midtboe,44+
1057,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,8,Gautier Supper,43+
1058,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,9,Manuel Romain,43+
1059,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,10,Sean Mccoll,42+
1060,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,11,Mikhail Chernikov,42+
1061,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,12,Urban Primozic,40+
1062,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,13,Mario Lechner,39+
1063,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,14,Minoru Nakano,39
1064,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,15,Sergej Epih,38+
1065,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,16,Christoph Hanke,38+
1066,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,17,Daisuke Kasahara,37+
1067,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,18,Bernhard Röck,37+
1068,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,19,Stefano Ghisolfi,37+
1069,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,20,Francesco Vettorata,37+
1070,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,21,Naoto Hakamada,37
1071,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,22,Arman Ter-Minasyan,36+
1072,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,23,Thomas Tauporn,33+
1073,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,24,Tomas Ravanal,33+
1074,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,25,Sebastian Halenke,33+
1075,2013,IFSC Climbing Worldcup (L) - Imst (AUT),S,26,Martin Bergant,28+
1076,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Jakob Schubert,Top
1077,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Sachi Amma,Top
1078,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Romain Desgranges,Top
1079,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Magnus Midtboe,Top
1080,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Ramón Julian  Puigblanque,Top
1081,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,6,Sean Mccoll,50+
1082,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,7,Hyunbin Min,50+
1083,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,8,Manuel Romain,50
1084,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,8,Domen Skofic,50
1085,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,10,Thomas Ballet,49+
1086,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,11,Gautier Supper,48+
1087,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,12,Akito Matsushima,43
1088,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,13,Klemen Becan,42+
1089,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,14,Francesco Vettorata,35+
1090,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,15,Jure Raztresen,32+
1091,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,16,Stefano Ghisolfi,32
1092,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,17,Tomas Ravanal,32
1093,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,18,Christoph Hanke,26+
1094,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,19,Lukas Köb,26+
1095,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,20,Franz Krakenberger,23+
1096,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,21,Marcello Bombardi,23
1097,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,22,Loïc Timmermans,17+
1098,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,23,Mario Lechner,12
1099,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,24,Mikhail Chernikov,12
1100,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,25,Evgenii Zazulin,9+
1101,2013,IFSC Climbing Worldcup (L) - Puurs (BEL),S,26,Seungwoon Cho,9
1102,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Ramón Julian  Puigblanque,Top
1103,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Jakob Schubert,Top
1104,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Hyunbin Min,Top
1105,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Dmitrii Fakirianov,Top
1106,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Romain Desgranges,Top
1107,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Gautier Supper,Top
1108,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Manuel Romain,Top
1109,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Stefano Ghisolfi,Top
1110,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,1,Domen Skofic,Top
1111,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,10,Thomas Ballet,41+
1112,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,11,Mario Lechner,39+
1113,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,12,Alexander Kalina,37
1114,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,13,Thomas Tauporn,34
1115,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,14,Semen Chesnokov,31+
1116,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,15,Lukas Köb,31+
1117,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,16,Klemen Becan,31
1118,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,16,Mikhail Chernikov,31
1119,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,18,Arman Ter-Minasyan,30+
1120,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,18,Loïc Timmermans,30+
1121,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,18,Francesco Vettorata,30+
1122,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,21,Jabee Kim,30+
1123,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,22,Evgenii Zazulin,26+
1124,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,23,Or Wechsler,26+
1125,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,24,Qinghua Wang,26+
1126,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,25,Christoph Hanke,24+
1127,2013,"IFSC Climbing Worldcup (L,S) - Perm (RUS)",S,26,Andrey Shagin,24+
1128,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,1,Sean Mccoll,Top
1129,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,2,Jakob Schubert,47+
1130,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,2,Romain Desgranges,47+
1131,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,2,Domen Skofic,47+
1132,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,5,Sachi Amma,46+
1133,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,5,Hyunbin Min,46+
1134,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,7,Stefano Ghisolfi,46
1135,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,8,Manuel Romain,44
1136,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,9,Gautier Supper,43+
1137,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,10,Ramón Julian  Puigblanque,42+
1138,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,10,Naoki Shimatani,42+
1139,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,12,Akito Matsushima,42
1140,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,13,Urban Primozic,41+
1141,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,14,Davoud Rekabi,41
1142,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,15,Mario Lechner,40
1143,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,16,Loïc Timmermans,39
1144,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,17,Seungwoon Cho,37
1145,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,18,Marco Antonio Jubes Angarita,33+
1146,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,19,Daisuke Kasahara,33+
1147,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,20,Hanwool Kim,33+
1148,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,21,Jabee Kim,32
1149,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,22,Myeongsu Kim,32
1150,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,23,Tomoa Narasaki,30
1151,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,24,Jongwon Chon,29+
1152,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,25,Hongil Kim,28
1153,2013,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,26,Sungbo Seo,21+
1154,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,1,Sean Mccoll,36+
1155,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,1,Jakob Schubert,36+
1156,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,3,Sachi Amma,34+
1157,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,4,Urban Primozic,34+
1158,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,5,Romain Desgranges,33+
1159,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,5,Manuel Romain,33+
1160,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,7,Gautier Supper,33
1161,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,8,Naoki Shimatani,33
1162,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,9,Stefano Ghisolfi,32+
1163,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,10,Naoto Hakamada,32+
1164,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,11,Domen Skofic,31+
1165,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,12,Mario Lechner,30+
1166,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,13,Shinta Ozawa,27+
